"geneId"	"seqnames"	"start"	"end"	"geneStrand"	"annotation"	"group"	"gene_name"
"ENSMUSG00000007946.11"	"chr7"	101820659	101820675	1	"Promoter (<=1kb)"	"h-dna"	"Phox2a"
"ENSMUSG00000007950.9"	"chr8"	71451119	71451136	2	"Distal Intergenic"	"h-dna"	"Abhd8"
"ENSMUSG00000007989.7"	"chr14"	65250072	65250126	2	"Intron (ENSMUST00000131309.2/ENSMUSG00000007989.7, intron 2 of 6)"	"h-dna"	"Fzd3"
"ENSMUSG00000008136.14"	"chr1"	43197696	43197715	2	"Promoter (<=1kb)"	"h-dna"	"Fhl2"
"ENSMUSG00000008348.9"	"chr5"	125397780	125397827	2	"Distal Intergenic"	"h-dna"	"Ubc"
"ENSMUSG00000008489.18"	"chr4"	91371500	91371518	2	"Promoter (<=1kb)"	"h-dna"	"Elavl2"
"ENSMUSG00000008496.19"	"chr7"	25178923	25178938	2	"Promoter (<=1kb)"	"h-dna"	"Pou2f2"
"ENSMUSG00000008540.11"	"chr6"	138239401	138239453	1	"Distal Intergenic"	"h-dna"	"Mgst1"
"ENSMUSG00000008575.17"	"chr4"	82505986	82506009	2	"Promoter (<=1kb)"	"h-dna"	"Nfib"
"ENSMUSG00000008601.12"	"chr3"	88547580	88547616	2	"Promoter (<=1kb)"	"h-dna"	"Rab25"
"ENSMUSG00000008658.16"	"chr16"	6449853	6449873	1	"Intron (ENSMUST00000230658.1/ENSMUSG00000008658.16, intron 2 of 11)"	"h-dna"	"Rbfox1"
"ENSMUSG00000008734.9"	"chr7"	119007987	119008002	2	"Distal Intergenic"	"h-dna"	"Gprc5b"
"ENSMUSG00000008932.10"	"chr4"	107989854	107989910	1	"Intron (ENSMUST00000106713.4/ENSMUSG00000008932.10, intron 2 of 10)"	"h-dna"	"Slc1a7"
"ENSMUSG00000008999.7"	"chr2"	172921725	172921789	2	"Intron (ENSMUST00000009143.7/ENSMUSG00000008999.7, intron 1 of 6)"	"h-dna"	"Bmp7"
"ENSMUSG00000009070.14"	"chr10"	75015879	75015910	2	"3' UTR"	"h-dna"	"Rsph14"
"ENSMUSG00000009090.17"	"chr11"	4975679	4975701	1	"Distal Intergenic"	"h-dna"	"Ap1b1"
"ENSMUSG00000009097.10"	"chr16"	18587101	18587121	2	"Promoter (<=1kb)"	"h-dna"	"Tbx1"
"ENSMUSG00000009281.6"	"chr6"	48569087	48569167	2	"3' UTR"	"h-dna"	"Rarres2"
"ENSMUSG00000009376.15"	"chr6"	17467445	17467461	1	"Intron (ENSMUST00000115443.7/ENSMUSG00000009376.15, intron 1 of 21)"	"h-dna"	"Met"
"ENSMUSG00000009394.13"	"chr6"	115278198	115278215	1	"Exon (ENSMUST00000009538.11/ENSMUSG00000009394.13, exon 12 of 13)"	"h-dna"	"Syn2"
"ENSMUSG00000009418.16"	"chr1"	135466025	135466052	2	"Promoter (1-2kb)"	"h-dna"	"Nav1"
"ENSMUSG00000009471.4"	"chr7"	46378012	46378035	1	"Promoter (1-2kb)"	"h-dna"	"Myod1"
"ENSMUSG00000009487.10"	"chr7"	46285613	46285641	1	"Intron (ENSMUST00000164538.1/ENSMUSG00000009487.10, intron 33 of 55)"	"h-dna"	"Otog"
"ENSMUSG00000009647.13"	"chr10"	59496797	59496864	2	"Intron (ENSMUST00000020312.12/ENSMUSG00000009647.13, intron 1 of 7)"	"h-dna"	"Mcu"
"ENSMUSG00000009681.10"	"chr10"	75074200	75074228	1	"Intron (ENSMUST00000164107.2/ENSMUSG00000009681.10, intron 1 of 22)"	"h-dna"	"Bcr"
"ENSMUSG00000009734.18"	"chr13"	18358712	18358733	2	"Intron (ENSMUST00000139064.9/ENSMUSG00000009734.18, intron 2 of 7)"	"h-dna"	"Pou6f2"
"ENSMUSG00000009894.15"	"chr11"	59424259	59424275	2	"Intron (ENSMUST00000010038.9/ENSMUSG00000009894.15, intron 3 of 4)"	"h-dna"	"Snap47"
"ENSMUSG00000010025.19"	"chr11"	61300918	61300937	2	"Distal Intergenic"	"h-dna"	"Aldh3a2"
"ENSMUSG00000010064.15"	"chr9"	107651005	107651026	2	"3' UTR"	"h-dna"	"Slc38a3"
"ENSMUSG00000010066.15"	"chr9"	107518695	107518734	1	"Promoter (2-3kb)"	"h-dna"	"Cacna2d2"
"ENSMUSG00000010086.17"	"chr11"	61437594	61437620	2	"Distal Intergenic"	"h-dna"	"Rnf112"
"ENSMUSG00000010175.13"	"chr1"	190171061	190171086	2	"Promoter (<=1kb)"	"h-dna"	"Prox1"
"ENSMUSG00000010311.15"	"chr1"	133908589	133908612	2	"Promoter (<=1kb)"	"h-dna"	"Optc"
"ENSMUSG00000010461.15"	"chr10"	23304818	23304839	2	"Intron (ENSMUST00000092665.11/ENSMUSG00000010461.15, intron 2 of 18)"	"h-dna"	"Eya4"
"ENSMUSG00000010476.14"	"chr7"	137308970	137309004	2	"Intron (ENSMUST00000169486.8/ENSMUSG00000010476.14, intron 5 of 15)"	"h-dna"	"Ebf3"
"ENSMUSG00000010505.16"	"chr2"	181797461	181797481	1	"Promoter (<=1kb)"	"h-dna"	"Myt1"
"ENSMUSG00000010592.9"	"chr17"	50315474	50315500	2	"Distal Intergenic"	"h-dna"	"Dazl"
"ENSMUSG00000010607.8"	"chr9"	22152372	22152420	1	"Distal Intergenic"	"h-dna"	"Pigyl"
"ENSMUSG00000010751.15"	"chr7"	143639735	143639754	2	"Intron (ENSMUST00000207189.1/ENSMUSG00000109251.1, intron 1 of 2)"	"h-dna"	"Tnfrsf22"
"ENSMUSG00000010797.6"	"chr6"	18000077	18000118	2	"Intron (ENSMUST00000010941.5/ENSMUSG00000010797.6, intron 4 of 4)"	"h-dna"	"Wnt2"
"ENSMUSG00000010803.13"	"chr11"	42159998	42160016	2	"Intron (ENSMUST00000205546.1/ENSMUSG00000010803.13, intron 4 of 9)"	"h-dna"	"Gabra1"
"ENSMUSG00000011008.13"	"chr3"	146190943	146190962	1	"Promoter (<=1kb)"	"h-dna"	"Mcoln2"
"ENSMUSG00000011350.15"	"chr7"	24825272	24825289	1	"Promoter (2-3kb)"	"h-dna"	"Gm5893"
"ENSMUSG00000012187.13"	"chr1"	78510246	78510320	1	"Promoter (<=1kb)"	"h-dna"	"Mogat1"
"ENSMUSG00000012282.2"	"chr18"	34527374	34527393	1	"Distal Intergenic"	"h-dna"	"Wnt8a"
"ENSMUSG00000012520.10"	"chr5"	67095996	67096012	2	"3' UTR"	"h-dna"	"Phox2b"
"ENSMUSG00000012535.14"	"chr6"	29639644	29639659	2	"Distal Intergenic"	"h-dna"	"Tnpo3"
"ENSMUSG00000012640.16"	"chr7"	43267725	43267742	2	"Distal Intergenic"	"h-dna"	"Zfp715"
"ENSMUSG00000012819.15"	"chr10"	60582841	60582887	2	"Intron (ENSMUST00000073242.10/ENSMUSG00000012819.15, intron 5 of 66)"	"h-dna"	"Cdh23"
"ENSMUSG00000013033.16"	"chr8"	83900693	83900708	1	"Promoter (<=1kb)"	"h-dna"	"Adgrl1"
"ENSMUSG00000013236.17"	"chr17"	56413001	56413031	2	"Promoter (1-2kb)"	"h-dna"	"Ptprs"
"ENSMUSG00000013367.5"	"chr7"	43479792	43479817	2	"Promoter (1-2kb)"	"h-dna"	"Iglon5"
"ENSMUSG00000013415.9"	"chr11"	95991457	95991478	2	"Intron (ENSMUST00000013559.2/ENSMUSG00000013415.9, intron 2 of 14)"	"h-dna"	"Igf2bp1"
"ENSMUSG00000013419.7"	"chr9"	121763530	121763547	1	"Promoter (<=1kb)"	"h-dna"	"Zfp651"
"ENSMUSG00000013483.14"	"chr11"	119329613	119329637	1	"Intron (ENSMUST00000106250.7/ENSMUSG00000013483.14, intron 11 of 22)"	"h-dna"	"Card14"
"ENSMUSG00000013584.5"	"chr9"	71246697	71246717	1	"Intron (ENSMUST00000034723.5/ENSMUSG00000013584.5, intron 1 of 13)"	"h-dna"	"Aldh1a2"
"ENSMUSG00000013736.16"	"chr6"	106767044	106767072	1	"Promoter (2-3kb)"	"h-dna"	"Trnt1"
"ENSMUSG00000013846.10"	"chr15"	67201095	67201115	2	"Distal Intergenic"	"h-dna"	"St3gal1"
"ENSMUSG00000013921.15"	"chr7"	30292245	30292264	1	"Promoter (<=1kb)"	"h-dna"	"Clip3"
"ENSMUSG00000013936.12"	"chr5"	122100587	122100618	1	"Promoter (<=1kb)"	"h-dna"	"Myl2"
"ENSMUSG00000014158.12"	"chr5"	114630208	114630228	2	"Promoter (<=1kb)"	"h-dna"	"Trpv4"
"ENSMUSG00000014303.13"	"chr16"	4594607	4594625	1	"Promoter (<=1kb)"	"h-dna"	"Glis2"
"ENSMUSG00000014313.15"	"chr15"	35968101	35968197	2	"Distal Intergenic"	"h-dna"	"Cox6c"
"ENSMUSG00000014496.8"	"chr14"	31679972	31679993	2	"Distal Intergenic"	"h-dna"	"Ankrd28"
"ENSMUSG00000014592.21"	"chr4"	151108905	151108924	2	"Promoter (<=1kb)"	"h-dna"	"Camta1"
"ENSMUSG00000014602.15"	"chr1"	93051493	93051541	2	"Promoter (2-3kb)"	"h-dna"	"Kif1a"
"ENSMUSG00000014633.15"	"chr8"	116840907	116840934	2	"Distal Intergenic"	"h-dna"	"Cmc2"
"ENSMUSG00000014773.13"	"chr17"	15375545	15375560	2	"Promoter (<=1kb)"	"h-dna"	"Dll1"
"ENSMUSG00000014813.9"	"chr14"	69019380	69019398	1	"Distal Intergenic"	"h-dna"	"Stc1"
"ENSMUSG00000015053.14"	"chr6"	88203761	88203783	1	"Promoter (<=1kb)"	"h-dna"	"Gata2"
"ENSMUSG00000015095.12"	"chr2"	25508714	25508758	1	"Distal Intergenic"	"h-dna"	"Fbxw5"
"ENSMUSG00000015112.15"	"chr6"	6223341	6223401	2	"Distal Intergenic"	"h-dna"	"Slc25a13"
"ENSMUSG00000015133.17"	"chr7"	66236418	66236455	2	"Intron (ENSMUST00000167705.7/ENSMUSG00000015133.17, intron 2 of 2)"	"h-dna"	"Lrrk1"
"ENSMUSG00000015134.15"	"chr7"	66421308	66421331	2	"Promoter (2-3kb)"	"h-dna"	"Aldh1a3"
"ENSMUSG00000015143.15"	"chr12"	80307114	80307142	2	"Distal Intergenic"	"h-dna"	"Actn1"
"ENSMUSG00000015189.12"	"chr6"	4598949	4598991	1	"Promoter (1-2kb)"	"h-dna"	"Casd1"
"ENSMUSG00000015222.18"	"chr1"	66257820	66257848	1	"Intron (ENSMUST00000156636.8/ENSMUSG00000015222.18, intron 2 of 4)"	"h-dna"	"Map2"
"ENSMUSG00000015243.4"	"chr4"	53158591	53158616	2	"Promoter (1-2kb)"	"h-dna"	"Abca1"
"ENSMUSG00000015305.6"	"chr10"	8757523	8757538	2	"Promoter (<=1kb)"	"h-dna"	"Sash1"
"ENSMUSG00000015314.10"	"chr1"	171909226	171909245	1	"Distal Intergenic"	"h-dna"	"Slamf6"
"ENSMUSG00000015316.11"	"chr1"	171761043	171761062	1	"Distal Intergenic"	"h-dna"	"Slamf1"
"ENSMUSG00000015476.6"	"chr17"	34632547	34632564	1	"Promoter (1-2kb)"	"h-dna"	"Prrt1"
"ENSMUSG00000015501.10"	"chr10"	13951818	13951856	1	"Distal Intergenic"	"h-dna"	"Hivep2"
"ENSMUSG00000015536.14"	"chr13"	114758528	114758604	1	"Distal Intergenic"	"h-dna"	"Mocs2"
"ENSMUSG00000015568.16"	"chr8"	68880571	68880588	1	"Promoter (<=1kb)"	"h-dna"	"Lpl"
"ENSMUSG00000015599.9"	"chr17"	46484107	46484131	2	"Promoter (<=1kb)"	"h-dna"	"Ttbk1"
"ENSMUSG00000015619.10"	"chr2"	9810640	9810714	2	"Distal Intergenic"	"h-dna"	"Gata3"
"ENSMUSG00000015652.9"	"chr5"	5748909	5748926	2	"Promoter (<=1kb)"	"h-dna"	"Steap1"
"ENSMUSG00000015843.10"	"chr1"	167598656	167598700	1	"Promoter (<=1kb)"	"h-dna"	"Rxrg"
"ENSMUSG00000015846.15"	"chr2"	27650069	27650088	1	"Distal Intergenic"	"h-dna"	"Rxra"
"ENSMUSG00000015879.8"	"chr5"	45639615	45639632	2	"Promoter (<=1kb)"	"h-dna"	"Fam184b"
"ENSMUSG00000015932.8"	"chr2"	143911307	143911324	1	"Distal Intergenic"	"h-dna"	"Dstn"
"ENSMUSG00000015937.15"	"chr13"	56141336	56141355	2	"Distal Intergenic"	"h-dna"	"Macroh2a1"
"ENSMUSG00000015944.9"	"chr5"	134100194	134100213	1	"Promoter (<=1kb)"	"h-dna"	"Castor2"
"ENSMUSG00000015947.10"	"chr3"	96309083	96309104	2	"Distal Intergenic"	"h-dna"	"Fcgr1"
"ENSMUSG00000015957.12"	"chr7"	98787535	98787579	1	"Distal Intergenic"	"h-dna"	"Wnt11"
"ENSMUSG00000015968.18"	"chr14"	30061207	30061249	2	"3' UTR"	"h-dna"	"Cacna1d"
"ENSMUSG00000016128.14"	"chr5"	151061310	151061344	2	"Intron (ENSMUST00000110483.8/ENSMUSG00000016128.14, intron 5 of 13)"	"h-dna"	"Stard13"
"ENSMUSG00000016200.14"	"chr1"	193036328	193036348	2	"Promoter (<=1kb)"	"h-dna"	"Syt14"
"ENSMUSG00000016382.15"	"chrX"	75874277	75874299	2	"Promoter (<=1kb)"	"h-dna"	"Pls3"
"ENSMUSG00000016386.15"	"chr2"	106693850	106693873	1	"Promoter (<=1kb)"	"h-dna"	"Mpped2"
"ENSMUSG00000016758.4"	"chr15"	83526462	83526479	1	"Promoter (<=1kb)"	"h-dna"	"Bik"
"ENSMUSG00000016918.15"	"chr1"	12759490	12759572	1	"Intron (ENSMUST00000177608.7/ENSMUSG00000016918.15, intron 2 of 21)"	"h-dna"	"Sulf1"
"ENSMUSG00000016933.17"	"chr2"	160789537	160789555	1	"Intron (ENSMUST00000133937.8/ENSMUSG00000035877.17, intron 2 of 2)"	"h-dna"	"Plcg1"
"ENSMUSG00000016942.6"	"chr15"	78443871	78443892	2	"Promoter (<=1kb)"	"h-dna"	"Tmprss6"
"ENSMUSG00000017000.2"	"chr2"	164312223	164312287	1	"Distal Intergenic"	"h-dna"	"Svs6"
"ENSMUSG00000017002.14"	"chr2"	164389408	164389427	2	"Promoter (<=1kb)"	"h-dna"	"Slpi"
"ENSMUSG00000017004.7"	"chr2"	164336844	164336870	1	"Distal Intergenic"	"h-dna"	"Svs5"
"ENSMUSG00000017049.4"	"chr8"	21990592	21990613	1	"Distal Intergenic"	"h-dna"	"Ccdc70"
"ENSMUSG00000017288.15"	"chr11"	76096285	76096304	2	"Intron (ENSMUST00000056601.10/ENSMUSG00000017288.15, intron 12 of 21)"	"h-dna"	"Vps53"
"ENSMUSG00000017314.12"	"chr11"	102086859	102086893	2	"Promoter (1-2kb)"	"h-dna"	"Mpp2"
"ENSMUSG00000017412.15"	"chr2"	52659553	52659581	2	"Intron (ENSMUST00000178799.7/ENSMUSG00000017412.15, intron 2 of 13)"	"h-dna"	"Cacnb4"
"ENSMUSG00000017417.14"	"chr11"	97986454	97986477	2	"Promoter (<=1kb)"	"h-dna"	"Plxdc1"
"ENSMUSG00000017466.9"	"chr11"	118354836	118354855	2	"Promoter (<=1kb)"	"h-dna"	"Timp2"
"ENSMUSG00000017493.12"	"chr11"	99043419	99043450	1	"Promoter (<=1kb)"	"h-dna"	"Igfbp4"
"ENSMUSG00000017631.19"	"chr11"	76437282	76437308	2	"Promoter (<=1kb)"	"h-dna"	"Abr"
"ENSMUSG00000017688.14"	"chr3"	3399766	3399790	1	"Distal Intergenic"	"h-dna"	"Hnf4g"
"ENSMUSG00000017692.8"	"chr11"	80300760	80300778	1	"Promoter (<=1kb)"	"h-dna"	"Rhbdl3"
"ENSMUSG00000017697.3"	"chr2"	163775204	163775245	2	"Distal Intergenic"	"h-dna"	"Ada"
"ENSMUSG00000017713.9"	"chr11"	117890532	117890552	2	"Distal Intergenic"	"h-dna"	"Tha1"
"ENSMUSG00000017740.17"	"chr2"	164961013	164961033	1	"Promoter (<=1kb)"	"h-dna"	"Slc12a5"
"ENSMUSG00000017897.18"	"chr2"	165701036	165701054	1	"Intron (ENSMUST00000088132.12/ENSMUSG00000017897.18, intron 5 of 15)"	"h-dna"	"Eya2"
"ENSMUSG00000017922.14"	"chr13"	27215438	27215490	1	"Distal Intergenic"	"h-dna"	"Prl3c1"
"ENSMUSG00000017943.15"	"chr2"	163438514	163438530	1	"Promoter (<=1kb)"	"h-dna"	"Gdap1l1"
"ENSMUSG00000017950.16"	"chr2"	163547195	163547214	1	"Promoter (<=1kb)"	"h-dna"	"Hnf4a"
"ENSMUSG00000017978.18"	"chr6"	23783188	23783207	2	"Intron (ENSMUST00000166458.8/ENSMUSG00000017978.18, intron 2 of 29)"	"h-dna"	"Cadps2"
"ENSMUSG00000018076.12"	"chr5"	118783979	118784005	1	"Distal Intergenic"	"h-dna"	"Med13l"
"ENSMUSG00000018166.8"	"chr10"	128589690	128589720	2	"Promoter (<=1kb)"	"h-dna"	"Erbb3"
"ENSMUSG00000018169.12"	"chr15"	78778471	78778565	2	"Intron (ENSMUST00000164826.7/ENSMUSG00000033170.14, intron 17 of 20)"	"h-dna"	"Mfng"
"ENSMUSG00000018217.12"	"chr11"	63138806	63138824	1	"Intron (ENSMUST00000108702.7/ENSMUSG00000018217.12, intron 3 of 4)"	"h-dna"	"Pmp22"
"ENSMUSG00000018378.13"	"chr11"	88181208	88181227	1	"Promoter (1-2kb)"	"h-dna"	"Cuedc1"
"ENSMUSG00000018459.15"	"chr2"	165466618	165466644	2	"Intron (ENSMUST00000029208.14/ENSMUSG00000018459.15, intron 1 of 12)"	"h-dna"	"Slc13a3"
"ENSMUSG00000018476.7"	"chr11"	69416239	69416290	2	"Promoter (2-3kb)"	"h-dna"	"Kdm6b"
"ENSMUSG00000018537.16"	"chr11"	97699562	97699589	2	"Promoter (<=1kb)"	"h-dna"	"Pcgf2"
"ENSMUSG00000018581.15"	"chr12"	118198764	118198787	2	"Promoter (<=1kb)"	"h-dna"	"Dnah11"
"ENSMUSG00000018593.13"	"chr11"	55419955	55419973	2	"Promoter (<=1kb)"	"h-dna"	"Sparc"
"ENSMUSG00000018604.18"	"chr5"	119671069	119671089	1	"Promoter (<=1kb)"	"h-dna"	"Tbx3"
"ENSMUSG00000018620.3"	"chr9"	7652304	7652396	1	"Intron (ENSMUST00000034487.3/ENSMUSG00000018620.3, intron 6 of 9)"	"h-dna"	"Mmp20"
"ENSMUSG00000018634.10"	"chr11"	104081991	104082015	1	"Distal Intergenic"	"h-dna"	"Crhr1"
"ENSMUSG00000018656.5"	"chr6"	42604424	42604442	2	"Distal Intergenic"	"h-dna"	"Tcaf3"
"ENSMUSG00000018661.17"	"chr11"	113642966	113642992	1	"Intron (ENSMUST00000125890.7/ENSMUSG00000041654.15, intron 1 of 5)"	"h-dna"	"Cog1"
"ENSMUSG00000018669.14"	"chr11"	96902510	96902532	2	"Distal Intergenic"	"h-dna"	"Cdk5rap3"
"ENSMUSG00000018678.13"	"chr11"	96995342	96995370	2	"Distal Intergenic"	"h-dna"	"Sp2"
"ENSMUSG00000018698.15"	"chr11"	84525266	84525290	2	"Promoter (<=1kb)"	"h-dna"	"Lhx1"
"ENSMUSG00000018770.9"	"chr2"	73920675	73920701	2	"Distal Intergenic"	"h-dna"	"Atp5g3"
"ENSMUSG00000018830.10"	"chr16"	14292260	14292280	2	"Promoter (<=1kb)"	"h-dna"	"Myh11"
"ENSMUSG00000018845.14"	"chr11"	82930073	82930096	1	"Promoter (1-2kb)"	"h-dna"	"Unc45b"
"ENSMUSG00000018865.9"	"chr15"	84097927	84097945	2	"Intron (ENSMUST00000082365.5/ENSMUSG00000018865.9, intron 1 of 6)"	"h-dna"	"Sult4a1"
"ENSMUSG00000018907.10"	"chr11"	70329192	70329210	2	"Distal Intergenic"	"h-dna"	"Alox12e"
"ENSMUSG00000018909.15"	"chr7"	99535367	99535403	1	"Promoter (<=1kb)"	"h-dna"	"Arrb1"
"ENSMUSG00000018914.5"	"chr11"	54274156	54274205	2	"Distal Intergenic"	"h-dna"	"Il3"
"ENSMUSG00000019146.2"	"chr15"	78120223	78120267	2	"Promoter (<=1kb)"	"h-dna"	"Cacng2"
"ENSMUSG00000019312.10"	"chr11"	98447422	98447444	1	"Promoter (<=1kb)"	"h-dna"	"Grb7"
"ENSMUSG00000019489.7"	"chr17"	57159464	57159479	2	"Distal Intergenic"	"h-dna"	"Cd70"
"ENSMUSG00000019528.18"	"chr3"	20137590	20137607	2	"Intron (ENSMUST00000118015.8/ENSMUSG00000019528.18, intron 5 of 6)"	"h-dna"	"Gyg"
"ENSMUSG00000019577.6"	"chr6"	5529822	5529847	2	"Distal Intergenic"	"h-dna"	"Pdk4"
"ENSMUSG00000019590.16"	"chr11"	105939152	105939179	2	"Promoter (1-2kb)"	"h-dna"	"Cyb561"
"ENSMUSG00000019647.16"	"chr18"	47368485	47368508	2	"Promoter (<=1kb)"	"h-dna"	"Sema6a"
"ENSMUSG00000019762.4"	"chr10"	3520764	3520781	1	"Distal Intergenic"	"h-dna"	"Iyd"
"ENSMUSG00000019767.12"	"chr10"	4551162	4551179	1	"Intron (ENSMUST00000138112.7/ENSMUSG00000019767.12, intron 9 of 10)"	"h-dna"	"Ccdc170"
"ENSMUSG00000019768.16"	"chr10"	4918551	4918571	1	"Intron (ENSMUST00000105590.7/ENSMUSG00000019768.16, intron 6 of 9)"	"h-dna"	"Esr1"
"ENSMUSG00000019772.5"	"chr10"	5623491	5623510	1	"Distal Intergenic"	"h-dna"	"Vip"
"ENSMUSG00000019773.7"	"chr10"	5779506	5779521	2	"Distal Intergenic"	"h-dna"	"Fbxo5"
"ENSMUSG00000019775.17"	"chr10"	6097102	6097121	2	"Distal Intergenic"	"h-dna"	"Rgs17"
"ENSMUSG00000019779.15"	"chr10"	34516835	34516863	1	"Intron (ENSMUST00000019913.14/ENSMUSG00000019779.15, intron 2 of 8)"	"h-dna"	"Frk"
"ENSMUSG00000019782.10"	"chr10"	34021687	34021702	2	"Promoter (2-3kb)"	"h-dna"	"Rwdd1"
"ENSMUSG00000019787.9"	"chr10"	33052724	33052771	1	"Distal Intergenic"	"h-dna"	"Trdn"
"ENSMUSG00000019789.9"	"chr10"	30843340	30843357	2	"Promoter (<=1kb)"	"h-dna"	"Hey2"
"ENSMUSG00000019817.18"	"chr10"	13128895	13128916	1	"Exon (ENSMUST00000121646.7/ENSMUSG00000019817.18, exon 6 of 6)"	"h-dna"	"Plagl1"
"ENSMUSG00000019836.5"	"chr4"	51276434	51276460	2	"Distal Intergenic"	"h-dna"	"Amd-ps4"
"ENSMUSG00000019838.11"	"chr10"	40070145	40070203	2	"Intron (ENSMUST00000092566.7/ENSMUSG00000019838.11, intron 3 of 5)"	"h-dna"	"Slc16a10"
"ENSMUSG00000019841.15"	"chr10"	39879907	39879935	1	"Distal Intergenic"	"h-dna"	"Rev3l"
"ENSMUSG00000019846.11"	"chr10"	38965421	38965441	1	"Promoter (<=1kb)"	"h-dna"	"Lama4"
"ENSMUSG00000019848.14"	"chr10"	45285025	45285077	1	"Intron (ENSMUST00000175658.1/ENSMUSG00000019848.14, intron 2 of 2)"	"h-dna"	"Popdc3"
"ENSMUSG00000019851.8"	"chr10"	18848074	18848112	1	"Intron (ENSMUST00000019998.8/ENSMUSG00000019851.8, intron 1 of 2)"	"h-dna"	"Perp"
"ENSMUSG00000019854.17"	"chr10"	18040365	18040385	1	"Distal Intergenic"	"h-dna"	"Reps1"
"ENSMUSG00000019856.14"	"chr10"	53756982	53757005	2	"Distal Intergenic"	"h-dna"	"Fam184a"
"ENSMUSG00000019866.15"	"chr10"	44123969	44123999	2	"Intron (ENSMUST00000200401.1/ENSMUSG00000019866.15, intron 1 of 21)"	"h-dna"	"Crybg1"
"ENSMUSG00000019883.11"	"chr10"	29278522	29278542	1	"Distal Intergenic"	"h-dna"	"Echdc1"
"ENSMUSG00000019888.16"	"chr10"	102171062	102171098	1	"Intron (ENSMUST00000179929.7/ENSMUSG00000019888.16, intron 3 of 8)"	"h-dna"	"Mgat4c"
"ENSMUSG00000019889.10"	"chr10"	28459079	28459167	1	"Intron (ENSMUST00000166468.1/ENSMUSG00000019889.10, intron 7 of 31)"	"h-dna"	"Ptprk"
"ENSMUSG00000019906.15"	"chr10"	107271774	107271793	1	"Promoter (<=1kb)"	"h-dna"	"Lin7a"
"ENSMUSG00000019913.4"	"chr10"	50934345	50934369	1	"Intron (ENSMUST00000020071.3/ENSMUSG00000019913.4, intron 8 of 10)"	"h-dna"	"Sim1"
"ENSMUSG00000019916.14"	"chr10"	59299917	59299940	1	"Distal Intergenic"	"h-dna"	"P4ha1"
"ENSMUSG00000019923.14"	"chr10"	72600972	72601040	1	"Distal Intergenic"	"h-dna"	"Zwint"
"ENSMUSG00000019966.18"	"chr10"	100015330	100015360	1	"Promoter (<=1kb)"	"h-dna"	"Kitl"
"ENSMUSG00000019970.15"	"chr10"	21882107	21882125	1	"Promoter (<=1kb)"	"h-dna"	"Sgk1"
"ENSMUSG00000019984.16"	"chr10"	24863693	24863714	1	"Distal Intergenic"	"h-dna"	"Med23"
"ENSMUSG00000020000.7"	"chr10"	24224159	24224183	1	"Promoter (<=1kb)"	"h-dna"	"Moxd1"
"ENSMUSG00000020009.13"	"chr10"	19580427	19580516	1	"Distal Intergenic"	"h-dna"	"Ifngr1"
"ENSMUSG00000020014.17"	"chr10"	92843570	92843589	2	"Intron (ENSMUST00000168110.7/ENSMUSG00000020014.17, intron 60 of 66)"	"h-dna"	"Cfap54"
"ENSMUSG00000020015.10"	"chr10"	93150197	93150249	1	"Distal Intergenic"	"h-dna"	"Cdk17"
"ENSMUSG00000020017.14"	"chr10"	93490206	93490223	1	"Promoter (1-2kb)"	"h-dna"	"Hal"
"ENSMUSG00000020023.18"	"chr10"	94512447	94512466	1	"Promoter (2-3kb)"	"h-dna"	"Tmcc3"
"ENSMUSG00000020027.18"	"chr10"	95377956	95377974	2	"Distal Intergenic"	"h-dna"	"Socs2"
"ENSMUSG00000020032.14"	"chr10"	84353165	84353185	2	"Distal Intergenic"	"h-dna"	"Nuak1"
"ENSMUSG00000020034.7"	"chr10"	84565160	84565210	1	"Distal Intergenic"	"h-dna"	"Tcp11l2"
"ENSMUSG00000020037.15"	"chr10"	84843816	84843831	1	"Intron (ENSMUST00000060397.12/ENSMUSG00000020037.15, intron 7 of 17)"	"h-dna"	"Rfx4"
"ENSMUSG00000020042.15"	"chr10"	85386709	85386726	1	"Promoter (<=1kb)"	"h-dna"	"Btbd11"
"ENSMUSG00000020051.17"	"chr10"	87515928	87515950	1	"Distal Intergenic"	"h-dna"	"Pah"
"ENSMUSG00000020052.9"	"chr10"	87493314	87493333	2	"Promoter (<=1kb)"	"h-dna"	"Ascl1"
"ENSMUSG00000020067.8"	"chr10"	63133177	63133195	2	"Intron (ENSMUST00000095580.2/ENSMUSG00000020067.8, intron 12 of 19)"	"h-dna"	"Mypn"
"ENSMUSG00000020083.13"	"chr10"	62097453	62097475	2	"Distal Intergenic"	"h-dna"	"Fam241b"
"ENSMUSG00000020086.6"	"chr10"	61783414	61783429	2	"Promoter (<=1kb)"	"h-dna"	"Macroh2a2"
"ENSMUSG00000020091.15"	"chr10"	61457614	61457640	2	"Distal Intergenic"	"h-dna"	"Eif4ebp2"
"ENSMUSG00000020105.9"	"chr10"	125794914	125794931	1	"Distal Intergenic"	"h-dna"	"Lrig3"
"ENSMUSG00000020121.15"	"chr10"	121813092	121813109	2	"Intron (ENSMUST00000020322.11/ENSMUSG00000020121.15, intron 15 of 21)"	"h-dna"	"Srgap1"
"ENSMUSG00000020131.14"	"chr10"	80329551	80329567	2	"Promoter (<=1kb)"	"h-dna"	"Pcsk4"
